THUM_GEOGRAFI,SUG_DEREH,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH
1,2,9,92,4,5,3,3,3,3,0,1,0,1,4,4,1,1
1,4,8,18,4,5,3,2,8,3,0,2,1,2,3,3,1,1
1,2,3,47,4,1,3,2,15,0,3,1,1,0,3,1,1,1
1,2,1,33,4,1,2,3,2,3,0,1,1,3,3,1,1,1
1,3,5,53,4,1,5,3,2,0,3,5,1,4,3,1,1,1
1,2,9,6,4,5,2,3,4,1,0,1,1,2,3,3,1,1
1,4,8,46,4,1,5,3,3,3,0,4,1,2,3,1,1,1
1,1,1,25,4,5,5,3,2,3,0,1,1,4,3,3,1,1
1,4,10,51,4,1,3,2,18,3,0,1,1,3,3,1,1,1
1,1,4,68,4,1,7,3,2,3,0,1,1,3,3,1,1,1
1,2,10,73,4,5,4,2,1,3,0,1,1,2,3,6,1,1
1,2,5,51,4,1,6,3,1,0,1,1,1,2,3,1,1,1
1,2,12,51,4,1,6,3,2,9,0,0,0,0,5,11,9,9
1,2,4,5,4,5,2,2,9,3,0,1,1,1,3,5,1,1
1,2,3,42,4,1,5,1,8,3,0,2,1,2,3,1,1,1
1,2,5,29,4,1,2,3,3,0,3,1,0,3,3,1,1,1
1,1,6,29,4,1,7,3,1,3,0,1,1,2,3,1,1,1
1,4,9,61,2,1,4,3,2,1,0,4,1,1,3,1,1,1
1,1,10,85,1,5,5,3,2,1,0,1,1,2,3,6,1,1
1,2,1,79,4,5,3,3,1,0,3,1,1,0,3,3,1,1
1,3,1,27,4,5,3,3,2,3,0,5,1,4,3,6,2,2
1,4,1,33,4,1,1,2,2,0,1,5,1,5,3,1,1,1
1,4,5,71,4,1,3,3,2,3,0,4,1,3,3,1,1,1
1,1,1,59,4,1,2,2,1,3,0,1,1,2,2,1,2,2
1,4,7,82,4,5,1,2,4,0,2,5,1,3,4,3,1,1
1,3,10,42,2,1,4,3,2,1,0,1,1,0,3,1,1,1
1,1,5,7,4,5,6,3,2,1,0,1,1,3,3,3,1,1
1,2,2,49,4,1,1,3,1,3,0,1,1,1,3,1,1,1
1,2,2,33,4,1,5,3,3,0,2,4,1,2,3,1,1,1
1,3,10,78,4,5,7,3,2,0,3,1,1,3,3,6,1,1
1,2,6,69,4,1,4,3,2,0,3,1,1,3,3,1,1,1
1,1,4,78,4,5,7,3,2,3,0,1,1,2,3,3,1,1
1,3,8,76,4,1,7,3,2,0,2,5,1,2,3,1,1,1
1,1,10,30,3,1,1,3,2,3,0,1,1,3,3,1,1,1
1,2,10,40,4,1,4,3,2,0,3,1,1,2,3,1,1,1
1,1,2,39,4,1,2,3,10,0,3,1,1,3,3,1,1,1
1,2,7,83,4,5,2,3,11,1,0,1,1,2,3,3,1,1
1,4,12,34,4,1,5,3,4,0,1,3,1,4,3,1,9,2
1,1,8,96,4,5,7,2,2,0,3,1,1,3,3,3,1,1
1,2,9,93,1,5,6,3,3,0,2,1,1,0,3,6,1,1
1,1,8,52,4,1,2,3,1,0,3,1,1,2,3,1,1,1
1,1,9,38,4,1,3,3,1,3,0,1,1,3,3,1,1,1
1,2,8,44,4,1,1,3,1,1,0,1,1,2,3,1,1,5
1,4,8,45,4,1,5,2,2,2,0,1,1,3,3,1,1,1
1,4,3,73,4,5,3,3,2,0,3,5,1,3,4,3,1,1
1,1,1,37,4,1,2,3,1,3,0,1,1,3,3,1,1,1
1,2,5,40,4,1,4,3,2,1,0,1,1,2,3,1,1,1
1,2,5,65,1,1,3,3,11,0,3,1,1,3,3,1,1,1
1,4,5,73,4,1,6,3,3,0,3,1,1,3,3,1,1,1
1,1,11,29,4,1,1,3,1,0,3,1,0,3,3,1,1,1
1,1,7,19,4,5,3,2,4,3,0,1,1,2,3,3,1,1
1,2,3,52,1,1,1,3,2,0,3,1,1,2,3,1,1,1
1,2,9,59,4,1,6,3,2,3,0,1,1,3,3,1,1,1
2,4,11,83,4,5,4,3,3,0,2,5,1,4,3,3,1,1
1,2,1,63,4,1,1,3,7,1,0,1,1,2,3,1,9,1
1,4,2,54,4,1,1,3,2,0,3,5,1,3,3,1,1,1
1,1,9,47,4,1,2,1,1,1,0,1,1,3,3,1,1,1
1,3,10,38,4,1,1,3,2,0,3,4,1,2,3,1,1,1
1,4,6,53,4,1,5,3,2,3,0,4,1,2,3,1,1,1
1,1,3,31,4,1,4,3,1,2,0,1,1,3,3,1,1,2
1,1,8,80,4,5,1,3,1,1,0,1,1,1,3,3,1,1
1,2,4,29,4,1,4,3,1,1,0,1,1,1,3,1,1,1
1,1,8,73,4,1,1,3,1,9,0,0,0,0,5,11,9,9
2,3,7,46,4,1,5,3,2,3,0,4,1,3,3,1,2,2
1,3,5,2,4,5,2,3,5,9,0,0,0,0,5,6,9,9
2,4,7,51,4,1,5,3,2,2,0,4,1,3,3,1,1,1
1,2,11,27,4,1,5,3,1,3,0,1,2,1,3,1,1,1
1,1,8,49,4,1,2,3,3,0,3,3,1,4,3,1,1,1
1,1,5,37,4,1,5,3,2,3,0,1,1,5,3,1,1,1
1,1,8,77,4,1,1,3,1,0,2,1,1,4,3,1,1,1
1,1,9,82,4,5,1,3,2,0,2,1,1,1,3,3,1,1
1,2,8,57,4,1,4,3,11,0,1,1,1,0,3,1,1,1
1,1,8,36,4,1,1,3,2,1,0,1,1,2,3,1,1,1
1,2,3,45,4,1,3,3,1,1,0,1,1,2,3,1,1,1
1,4,3,65,4,1,4,2,5,2,0,4,1,5,3,1,1,1
1,2,8,89,4,5,6,3,11,0,3,1,1,0,3,3,1,1
1,4,4,91,4,5,1,3,11,1,0,5,1,0,3,3,1,1
2,2,2,31,4,1,1,3,2,0,3,1,1,1,3,1,1,1
1,1,9,89,1,5,6,3,11,0,3,1,1,0,3,6,1,1
1,4,4,14,3,5,5,3,8,2,0,4,1,3,3,5,2,2
1,2,5,89,4,5,3,3,1,0,5,1,1,2,5,6,1,1
1,4,9,10,2,5,6,2,4,0,2,5,1,5,4,3,1,1
1,1,7,46,4,1,5,3,2,3,0,1,0,3,3,1,1,1
1,1,10,84,4,5,6,2,2,1,0,1,1,1,3,3,1,1
1,4,4,26,4,5,4,3,3,0,2,5,1,4,3,6,1,1
1,4,3,13,4,5,4,3,9,0,3,3,1,5,3,3,1,1
2,4,6,61,4,1,6,3,4,3,0,4,1,3,3,1,1,1
1,1,7,34,4,1,4,3,1,1,0,1,1,2,3,1,1,1
1,1,8,81,4,5,1,2,2,0,3,1,1,3,3,3,1,1
1,1,1,57,4,1,3,3,2,3,0,1,1,3,3,1,1,2
1,4,10,91,4,5,4,3,3,0,2,5,1,3,3,3,1,1
1,2,4,87,4,5,5,3,1,3,0,1,1,2,3,3,1,1
1,1,1,19,4,5,6,2,2,1,0,1,1,3,3,3,1,2
1,4,11,26,4,5,6,3,8,0,2,5,1,3,3,6,1,1
1,1,2,79,4,5,1,3,2,1,0,1,1,3,3,3,1,1
1,1,12,58,4,1,4,2,2,3,0,1,1,3,3,1,1,1
1,2,10,87,3,5,7,3,5,9,0,0,0,0,5,6,9,9
1,2,8,51,4,1,2,3,2,1,0,1,1,2,3,1,1,1
1,1,10,82,4,5,2,3,2,0,3,1,1,2,3,6,1,1
1,1,2,83,4,5,5,3,1,0,3,1,1,2,4,3,1,1
1,1,8,8,4,5,7,3,2,1,0,1,1,3,3,3,1,1
1,4,7,94,4,5,3,3,9,0,2,4,1,4,3,3,1,1
1,1,3,29,4,1,7,3,2,0,3,1,1,0,3,1,1,1
1,4,10,35,4,1,1,3,2,2,0,4,1,3,3,1,1,1
1,1,5,93,4,5,4,3,2,3,0,1,1,2,3,3,1,1
1,1,7,87,4,5,4,3,5,1,0,1,1,2,3,3,1,1
1,1,9,59,2,1,6,3,5,3,0,1,1,3,3,1,1,1
1,2,8,79,4,5,3,3,2,3,0,1,1,3,3,6,1,1
1,2,8,31,4,1,6,3,2,1,0,1,1,3,3,1,1,1
1,2,7,60,4,1,1,3,3,1,0,1,1,0,3,1,1,1
1,2,3,29,4,1,4,3,2,3,0,1,1,3,3,1,1,1
1,4,5,75,4,1,1,3,3,0,2,5,1,3,3,1,1,1
1,2,11,96,4,5,4,3,5,3,0,1,1,3,3,3,1,1
1,1,1,70,4,5,5,2,8,0,3,1,1,3,3,10,1,1
1,1,4,25,4,5,5,2,2,1,0,1,1,0,3,6,1,1
1,3,4,90,3,5,4,3,2,3,0,5,1,5,3,3,1,1
1,4,10,51,4,1,1,3,3,1,0,5,1,5,3,1,1,1
1,2,12,44,4,1,3,3,1,9,0,0,0,0,5,11,9,9
1,2,1,64,4,1,6,3,3,0,3,1,1,3,3,1,1,1
1,4,4,91,2,5,2,2,3,0,2,5,1,5,3,3,1,1
1,2,6,68,4,1,5,3,3,3,0,1,1,3,3,1,1,1
1,4,5,68,2,1,2,3,2,1,0,5,1,3,3,1,1,1
1,1,9,57,4,1,2,3,2,3,0,1,0,2,3,1,1,1
1,4,4,82,4,5,3,1,6,2,0,4,1,3,4,3,1,1
1,1,6,75,4,1,1,3,2,1,0,1,1,0,3,1,1,1
1,2,3,16,4,5,5,3,4,1,0,1,1,0,3,3,1,1
1,1,1,70,4,5,6,3,1,3,0,1,1,3,3,10,1,1
1,1,3,74,4,5,5,3,2,0,3,1,1,2,3,3,1,1
1,2,1,45,4,1,4,2,2,0,1,1,1,3,3,1,1,1
1,2,11,74,4,5,5,3,3,1,0,1,1,3,3,3,1,1
1,3,5,78,4,5,7,3,2,0,3,5,1,2,3,10,1,1
1,4,5,3,4,5,5,3,2,2,0,4,1,3,3,5,1,1
1,2,6,57,4,1,1,3,3,1,0,1,1,1,3,1,1,1
1,1,6,70,4,1,7,3,10,3,0,1,1,4,3,1,1,1
1,2,2,72,4,5,6,3,3,3,0,1,1,2,3,3,1,1
1,2,6,91,4,5,2,3,9,2,0,1,1,3,3,5,1,1
2,4,11,39,4,1,5,3,5,2,0,4,1,3,3,1,1,1
1,3,3,86,4,5,5,3,2,0,3,4,1,3,3,3,1,1
1,1,5,46,4,1,4,1,1,0,3,1,1,2,3,1,1,1
1,4,7,32,4,1,1,2,4,0,2,4,1,3,4,1,1,1
1,1,10,65,4,1,2,3,2,3,0,1,1,1,3,1,1,1
1,1,2,68,4,1,1,3,2,3,0,1,1,3,3,1,1,1
1,4,1,73,4,5,3,3,3,2,0,5,1,3,3,4,1,1
1,2,7,96,4,5,7,3,10,3,0,1,1,3,3,3,1,1
1,3,4,91,4,5,4,3,4,0,5,1,1,3,3,3,1,1
1,2,10,67,4,1,3,3,2,3,0,1,1,3,3,1,1,1
1,2,8,82,4,5,4,3,2,0,3,2,1,4,3,3,1,1
1,4,3,72,4,5,3,3,5,2,0,4,1,2,3,5,1,1
1,1,7,81,4,5,7,3,2,3,0,2,1,3,3,5,1,1
1,2,8,55,4,1,1,3,4,0,2,1,1,2,3,1,1,1
1,2,6,2,4,5,3,3,2,2,0,1,1,4,3,3,1,1
1,2,5,60,4,1,7,3,2,1,0,1,1,2,3,1,1,1
1,2,8,59,4,1,2,3,2,1,0,1,1,1,2,1,1,1
1,1,12,66,4,1,3,3,1,3,0,1,1,2,3,11,1,1
2,2,12,69,4,5,1,3,1,9,0,0,0,0,5,6,9,9
1,2,1,34,4,1,1,3,2,3,0,1,1,2,3,1,1,1
1,1,5,73,4,1,4,3,1,1,0,1,1,3,3,1,1,1
1,1,7,75,4,1,3,3,2,3,0,1,1,3,3,1,1,1
1,1,5,43,4,1,1,3,2,3,0,1,1,2,3,1,1,1
1,3,7,61,4,1,1,3,2,0,3,5,1,3,3,1,1,1
1,2,12,39,4,1,6,3,1,0,3,1,1,0,3,1,1,1
1,1,8,92,4,5,7,3,5,3,0,5,1,4,3,3,1,1
1,2,9,67,4,1,3,3,4,0,3,1,1,3,3,1,1,1
1,4,8,93,4,5,7,2,10,3,0,5,1,3,3,3,1,1
1,2,3,69,4,1,5,3,3,0,2,5,1,3,3,1,1,9
1,1,2,32,4,1,3,3,1,3,0,1,1,3,3,1,1,1
2,4,1,31,4,1,2,3,2,1,0,4,1,2,3,1,1,1
1,2,7,77,4,1,1,3,4,3,0,1,1,3,3,1,1,1
1,1,5,52,4,1,7,3,2,0,3,1,1,2,3,1,1,1
1,2,3,62,4,1,5,3,15,0,3,1,1,2,3,11,1,1
1,4,2,24,4,5,4,1,3,0,2,5,1,3,1,5,1,1
1,2,7,71,4,1,2,3,3,9,0,0,0,0,5,11,9,9
1,2,6,63,4,1,3,3,5,1,0,1,1,0,3,1,1,1
1,4,12,10,4,5,3,1,10,0,2,7,1,3,4,3,1,1
1,1,4,55,4,1,2,3,2,3,0,1,1,2,2,1,1,1
2,3,3,29,4,1,4,3,2,3,0,4,1,3,3,1,1,1
1,4,8,45,4,1,3,3,3,2,0,2,1,3,3,1,1,1
1,1,10,71,4,1,1,2,1,0,3,1,1,2,3,1,1,1
1,1,6,62,4,1,7,3,2,0,3,1,1,2,3,1,1,1
1,2,5,83,4,5,2,3,1,3,0,1,1,3,3,6,9,1
1,1,9,84,4,5,1,3,1,0,1,1,1,2,3,3,1,1
1,4,4,51,4,1,5,3,10,0,2,5,1,5,3,1,1,1
1,2,5,7,4,5,4,3,3,0,3,4,1,5,3,3,1,1
1,2,8,36,4,1,1,3,1,3,0,1,1,2,3,1,1,1
2,4,2,69,4,1,1,3,2,2,0,4,1,4,3,1,1,1
1,2,9,51,4,1,1,3,1,1,0,1,1,2,3,1,1,1
1,4,12,35,4,1,6,1,5,2,0,4,1,2,3,1,1,1
1,2,9,64,4,1,7,3,4,3,0,1,1,1,4,1,1,1
1,2,7,69,4,1,2,3,3,3,0,1,1,2,3,1,1,1
1,1,5,87,1,5,3,2,1,3,0,1,1,3,3,3,1,1
1,2,6,73,4,1,2,2,2,3,0,1,1,3,3,1,1,1
1,2,5,77,4,1,6,3,3,1,0,1,1,3,3,11,1,1
2,4,10,78,1,5,5,3,5,3,0,4,1,3,3,5,1,1
1,2,9,80,4,5,1,2,1,3,0,1,1,4,3,3,1,1
1,1,9,91,4,5,4,3,2,2,0,1,1,3,3,3,1,1
1,2,3,63,4,1,6,2,1,3,0,1,1,2,3,1,1,1
1,4,9,61,4,1,3,3,2,2,0,4,1,3,3,1,1,1
1,3,1,80,4,5,4,3,2,0,3,5,1,3,3,3,1,1
1,4,11,29,4,1,6,3,4,0,2,5,1,3,3,1,1,1
1,1,9,40,4,1,6,2,1,0,2,1,1,3,3,1,1,1
1,2,8,29,4,1,5,3,3,0,2,1,1,3,3,1,1,1
1,2,5,55,4,1,4,3,5,0,5,1,1,3,3,1,1,1
1,1,1,63,4,1,1,3,2,0,2,1,0,3,3,1,1,1
1,1,7,95,4,5,3,3,2,0,3,1,1,0,3,6,1,1
1,3,10,10,4,5,3,1,2,0,1,5,1,5,3,3,1,1
1,4,11,47,4,1,1,3,4,0,1,4,1,4,3,1,1,1
1,2,5,79,4,5,7,3,10,3,0,1,1,2,3,6,1,2
2,3,4,26,1,5,2,3,10,1,0,1,1,3,3,6,1,1
1,1,3,61,4,1,6,3,2,3,0,1,1,1,3,1,1,1
1,1,3,88,2,5,5,3,2,3,0,1,1,2,3,3,1,1
1,2,2,69,4,1,1,3,8,3,0,1,1,3,3,1,1,1
1,3,3,55,4,1,1,3,2,1,0,1,1,3,3,1,1,1
1,4,6,63,4,1,3,3,4,1,0,5,1,4,3,1,1,1
1,1,6,29,4,1,2,3,2,0,3,1,0,3,3,1,1,1
1,2,8,84,4,5,4,3,1,3,0,1,1,2,3,3,1,1
1,4,7,28,4,1,5,3,3,0,2,7,1,3,3,1,1,1
1,1,7,33,4,1,5,3,4,0,3,1,1,0,3,1,1,1
1,4,7,4,4,5,1,3,2,0,3,5,0,3,4,3,1,1
1,2,1,73,4,5,2,3,2,0,1,1,1,3,3,3,2,2
1,4,4,57,4,1,1,3,3,1,0,4,1,0,3,1,1,1
1,2,2,81,4,5,4,3,1,0,3,1,1,4,3,3,1,1
1,2,12,46,4,1,4,3,1,9,0,0,0,0,5,11,9,9
1,2,11,79,4,5,2,3,1,1,0,1,1,2,3,6,1,1
1,1,12,62,4,1,7,3,2,3,0,1,1,1,3,1,1,1
1,1,9,72,4,1,5,3,1,0,3,1,1,3,3,1,1,1
1,4,11,51,4,1,1,3,3,0,3,5,1,3,3,1,2,2
1,2,8,49,4,1,4,3,2,0,3,1,1,5,3,1,1,1
1,4,1,85,4,5,5,3,2,3,0,1,1,3,3,6,2,2
1,1,7,44,4,1,2,3,1,1,0,1,1,3,3,1,1,1
2,4,8,41,4,1,6,3,2,3,0,4,1,2,3,11,1,1
1,4,7,33,4,1,5,3,2,2,0,4,1,3,3,1,1,1
1,2,6,45,4,1,2,3,1,9,0,0,0,0,5,11,9,9
1,4,12,31,4,1,5,2,5,9,0,0,0,0,5,11,9,9
1,4,4,59,4,1,7,3,2,9,0,0,0,0,5,11,9,9
1,1,2,85,4,5,5,3,1,1,0,1,1,2,3,3,1,1
1,2,11,37,4,1,1,3,11,9,0,0,0,0,5,11,9,9
1,2,3,65,1,1,1,3,7,1,0,1,1,3,3,1,1,1
1,4,5,34,4,1,2,3,2,2,0,4,1,3,3,1,1,1
1,1,7,53,4,1,1,3,2,1,0,1,1,2,3,1,1,1
1,2,6,40,4,1,4,2,12,0,2,1,1,2,3,1,1,1
1,4,4,63,3,1,4,3,3,0,2,5,1,3,3,1,1,1
2,4,7,77,4,1,1,3,8,3,0,2,1,3,3,11,1,1
1,4,1,59,4,1,1,2,2,2,0,4,1,3,3,1,1,1
1,2,6,57,4,1,2,1,10,3,0,1,3,2,3,1,1,5
1,4,8,62,4,1,4,3,2,2,0,3,1,3,3,1,1,1
1,1,3,39,4,1,1,3,2,0,4,1,1,3,4,1,1,1
1,1,1,91,4,5,5,3,2,0,3,1,1,3,3,3,9,1
1,4,3,82,4,5,1,3,3,0,3,5,1,4,3,3,1,1
1,2,8,70,4,1,5,3,4,0,2,2,1,4,4,1,1,1
1,1,2,44,4,1,1,3,1,2,0,1,1,2,3,1,1,1
1,2,2,47,4,1,3,3,3,0,3,1,1,2,3,1,1,1
1,2,11,38,4,1,2,2,1,3,0,1,1,2,3,1,1,1
1,1,9,3,4,5,1,3,18,0,3,3,1,3,4,3,1,2
1,2,7,39,4,1,2,3,15,1,0,1,1,3,3,1,1,1
1,2,8,79,4,5,6,3,3,3,0,1,3,2,3,6,1,1
1,2,12,71,4,5,5,2,1,0,3,1,1,4,3,3,1,1
1,1,10,39,4,1,2,3,1,0,2,1,1,1,3,1,1,1
1,4,2,63,4,1,5,3,8,1,0,4,1,1,3,1,1,1
1,2,1,72,4,5,6,3,2,0,3,1,1,2,3,3,1,1
1,4,6,71,4,1,1,3,8,3,0,1,1,2,3,1,1,1
1,1,4,62,4,1,2,3,2,0,5,1,1,2,3,1,1,1
1,2,3,54,1,1,1,3,2,3,0,1,1,3,3,1,1,1
1,4,12,1,4,5,6,2,11,0,4,1,1,0,3,6,1,1
1,2,8,50,4,1,4,3,13,3,0,1,1,3,3,1,1,1
1,1,8,35,4,1,3,3,11,3,0,1,1,2,1,1,1,1
1,4,9,67,4,1,3,3,4,9,0,0,0,0,5,11,9,9
1,2,2,30,4,1,4,2,4,0,2,1,1,2,3,1,1,1
1,2,3,59,1,1,1,2,1,0,3,1,1,2,3,1,1,1
1,1,3,66,4,1,1,3,1,2,0,1,1,2,3,1,1,1
1,1,2,42,4,1,1,3,5,0,3,1,1,3,3,1,1,1
1,1,12,86,4,5,1,3,1,0,3,1,1,2,3,3,1,1
1,4,3,31,4,1,4,3,3,0,2,5,1,5,3,11,1,9
1,2,10,36,4,1,1,3,1,3,0,1,1,2,3,1,1,1
1,2,7,62,4,1,4,2,4,3,0,1,1,3,3,1,1,1
1,1,3,6,4,5,1,3,2,3,0,1,1,2,3,3,1,1
1,1,8,81,4,5,3,3,2,9,0,0,0,0,5,6,9,9
1,2,3,38,4,1,2,3,4,3,0,1,1,2,3,1,1,1
1,2,12,50,4,1,3,3,1,3,0,1,1,3,3,1,1,1
1,2,9,81,4,5,2,3,7,0,3,1,1,2,4,3,1,1
1,2,3,87,4,5,7,3,4,1,0,1,1,2,3,3,1,1
1,3,3,63,4,1,6,3,2,0,3,5,1,4,3,1,1,1
1,4,9,71,4,1,6,3,8,2,0,4,1,3,3,1,1,1
1,1,5,71,4,1,7,3,11,3,0,1,1,2,4,1,1,2
1,2,7,65,4,1,2,3,4,1,0,1,1,2,3,1,1,1
1,2,5,22,4,5,6,3,3,0,2,1,1,3,3,6,1,1
1,4,8,75,4,1,2,3,3,0,2,5,1,4,5,1,1,1
1,3,3,80,2,5,5,3,10,0,3,5,1,4,3,3,1,1
1,3,6,79,4,1,2,3,2,0,3,5,1,5,3,1,1,1
1,1,10,86,4,5,4,3,2,9,0,0,0,0,5,6,9,9
1,1,11,84,4,5,7,3,5,3,0,1,1,3,3,3,1,1
1,4,8,77,4,1,6,1,3,0,3,3,1,3,3,11,1,1
1,4,6,2,4,5,4,2,8,3,0,4,1,4,3,3,1,1
1,1,8,81,4,5,5,3,1,3,0,1,1,3,3,3,1,1
1,2,9,72,4,1,2,3,2,1,0,1,1,1,3,1,1,1
1,1,10,54,4,1,3,3,2,0,3,3,1,3,3,1,1,1
1,1,12,69,4,5,5,3,1,1,0,1,1,2,3,3,1,1
1,2,9,68,4,1,5,2,5,3,0,1,3,1,1,1,1,1
1,2,5,75,4,1,2,3,1,3,0,1,1,3,3,1,1,1
1,1,12,45,4,1,5,3,2,1,0,1,1,2,3,1,1,1
1,4,3,67,4,1,5,3,3,0,3,5,1,4,5,1,1,1
1,4,11,14,4,5,5,2,10,9,0,0,0,0,5,6,9,9
1,2,6,69,4,1,3,3,10,3,0,3,1,3,3,1,1,1
1,1,5,71,4,1,2,3,2,1,0,1,1,3,3,1,1,1
1,3,1,68,4,5,1,2,1,0,3,1,1,1,3,6,1,1
1,2,10,86,1,5,5,3,2,0,4,1,0,3,5,3,1,9
1,3,11,92,4,5,5,3,2,3,0,4,1,4,3,3,1,1
1,4,4,4,3,5,7,3,5,0,3,5,1,3,3,3,1,1
1,1,1,71,4,5,6,3,2,3,0,3,1,2,3,3,1,1
1,4,6,78,4,1,5,2,8,0,2,5,1,3,3,1,1,1
1,2,8,72,4,1,2,2,4,0,3,1,1,3,3,1,1,1
1,4,9,67,4,1,7,3,3,3,0,4,1,3,4,1,1,1
1,2,1,61,4,1,1,3,1,0,2,1,1,2,3,1,1,1
1,4,5,70,4,1,6,2,3,3,0,4,1,2,4,1,1,1
1,2,7,41,4,1,3,3,2,0,3,1,1,2,3,1,1,1
1,2,3,39,4,1,4,3,4,3,0,1,1,2,3,1,1,1
1,4,10,75,3,5,1,2,2,2,0,4,1,4,3,3,1,1
1,2,9,30,4,1,2,3,1,0,3,1,1,3,3,1,1,1
1,1,4,90,2,5,1,3,2,0,3,1,1,3,3,3,1,1
2,4,11,32,4,1,2,3,10,9,0,0,0,0,5,11,9,9
1,2,8,77,4,5,7,3,5,3,0,1,1,1,3,6,1,1
1,1,10,33,4,1,2,3,1,0,3,1,1,5,3,1,1,1
1,4,11,75,4,5,5,3,3,9,0,0,0,0,5,6,9,9
1,1,10,87,4,5,4,3,2,0,3,1,1,3,5,3,1,1
1,2,8,75,4,1,1,3,8,3,0,1,1,3,3,1,1,1
1,1,8,35,4,1,5,2,1,1,0,1,1,0,3,1,1,1
1,4,12,21,4,5,5,2,10,0,2,5,1,2,3,4,1,1
1,1,7,35,4,1,6,3,3,0,3,1,1,2,3,1,1,1
1,4,11,7,4,5,1,3,19,0,2,0,1,3,3,4,1,1
1,2,1,35,4,1,1,3,1,1,0,1,1,2,3,1,1,1
1,2,10,78,4,5,2,3,5,3,0,1,1,2,1,3,1,1
1,1,3,41,4,1,1,3,4,3,0,1,1,3,3,1,1,1
1,3,3,68,4,1,1,3,2,1,0,1,1,4,3,1,1,1
2,4,6,59,4,1,5,3,2,1,0,4,1,4,3,1,1,1
1,2,1,45,4,1,4,3,1,3,0,1,1,3,3,1,1,1
1,2,10,53,4,1,2,3,1,9,0,0,0,0,5,11,9,9
1,1,8,12,4,5,1,3,8,0,2,1,1,2,3,3,1,1
1,2,11,83,4,5,1,3,3,3,0,1,1,3,3,3,1,1
1,2,2,94,4,5,2,3,10,0,3,1,1,3,3,3,1,1
1,1,6,72,4,1,3,3,2,0,3,3,0,5,3,1,1,1
1,1,8,70,4,1,5,3,8,0,3,1,1,3,3,1,1,1
1,1,1,72,4,5,1,3,2,0,3,1,1,3,3,3,1,1
1,1,5,42,4,1,6,3,2,0,3,1,1,4,3,1,1,1
1,1,1,36,4,1,3,3,1,2,0,1,1,4,3,1,1,1
1,1,2,32,4,1,5,2,1,1,0,1,3,2,3,1,1,1
1,1,6,12,4,5,5,3,2,0,3,2,1,5,3,3,1,1
1,1,9,43,4,1,7,3,7,1,0,1,1,3,3,1,1,1
1,1,4,62,4,1,1,3,15,0,3,1,1,5,4,1,1,1
1,4,3,52,4,1,7,3,4,1,0,1,1,1,3,1,1,1
1,2,10,62,3,1,1,3,2,9,0,0,0,0,5,11,9,9
1,1,3,81,4,5,3,3,1,0,3,1,1,5,3,3,1,1
1,1,4,59,4,1,5,3,5,1,0,1,1,2,3,1,1,1
1,3,6,54,4,1,3,3,2,0,2,5,1,2,3,1,1,1
1,2,5,33,4,1,6,3,1,0,3,1,1,0,3,1,1,1
1,2,8,69,4,1,4,3,4,3,0,1,1,3,3,1,1,1
1,2,12,43,4,1,5,3,1,9,0,0,0,0,5,11,9,9
1,2,10,77,4,5,1,3,1,0,3,1,1,2,3,3,1,1
1,1,5,20,4,5,2,3,1,0,3,1,1,5,3,3,1,1
1,2,3,27,4,1,4,3,8,0,3,1,1,0,3,1,1,1
1,4,11,62,4,1,4,2,17,3,0,1,1,3,3,1,1,1
1,2,2,73,4,5,1,3,1,1,0,1,1,2,3,6,1,1
1,2,4,31,4,1,3,2,1,3,0,1,1,3,3,1,1,1
1,1,10,72,4,5,5,3,11,1,0,1,1,1,2,3,1,1
1,1,3,77,4,5,5,2,2,3,0,1,1,2,3,3,1,1
1,1,9,52,4,1,6,2,1,2,0,1,1,3,3,1,1,1
2,4,6,32,4,1,1,3,10,3,0,4,1,2,3,1,1,1
1,2,3,45,4,1,2,3,1,0,3,1,1,2,3,1,1,1
1,1,3,47,4,1,6,3,2,0,3,1,1,3,3,1,1,1
2,4,2,64,4,1,3,3,2,2,0,3,1,3,3,1,1,1
1,2,6,86,4,5,2,2,1,3,0,1,1,2,3,3,1,1
1,2,10,47,4,1,4,2,4,9,0,0,0,0,5,11,9,9
1,2,12,34,4,1,3,3,1,9,0,0,0,0,5,11,9,9
1,2,6,68,4,1,7,3,8,0,1,1,1,2,3,1,1,1
1,2,1,49,4,1,3,1,1,3,0,1,1,5,1,1,1,1
1,2,6,41,4,1,6,3,5,0,1,1,1,2,3,1,1,1
1,1,3,53,4,1,6,3,2,0,3,1,1,5,3,1,1,1
1,4,3,34,4,1,3,2,4,0,2,3,1,2,3,1,1,1
1,2,6,13,4,5,6,3,7,0,5,1,1,2,3,3,1,1
1,2,8,60,4,1,3,3,1,1,0,1,1,1,5,1,1,9
1,1,12,85,4,5,7,2,2,2,0,1,1,3,3,3,1,1
1,1,3,71,4,1,2,2,1,0,2,1,1,3,3,11,1,1
1,1,7,65,4,1,7,3,1,0,4,1,1,2,3,1,1,1
1,2,9,47,4,1,1,3,8,0,3,1,1,2,3,11,1,1
1,1,9,88,4,5,6,3,2,3,0,3,1,2,3,4,1,1
1,4,7,80,4,5,2,3,3,0,2,4,1,4,3,3,1,1
